phase,iteration,game_id,move_number,board_state,player,action_chosen,ucb_chosen,policy_distribution,winner,c_value,temperature,policy_loss,value_loss,predicted_value,final_value
selfplay,0,12,16,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, 0, 1, 0, 1, 0, 0, -1, -1, -1, 0, 1, 0, -1, 1, -1, 1, 0, 1, -1]",1,2,0.20573486056246937,"[0.3592233009708738, 0.1262135922330097, 0.1553398058252427, 0.0, 0.10679611650485436, 0.1262135922330097, 0.1262135922330097]",,2,1.25,,,,
selfplay,0,15,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, -1, -1, 1, -1, 1, -1, 1, 1, -1, 1, 1]",-1,6,0.2511028088377334,"[0.13541666666666666, 0.13541666666666666, 0.11458333333333333, 0.11458333333333333, 0.11458333333333333, 0.16666666666666666, 0.21875]",,2,1.25,,,,
selfplay,0,14,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, -1, 0, 0, 1, -1, 0, 0, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, 1]",-1,4,0.2446827497476973,"[0.13131313131313133, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.09090909090909091, 0.3333333333333333, 0.1111111111111111]",,2,1.25,,,,
selfplay,0,13,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0, 1, 1, -1, 0, -1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1]",-1,4,0.2432989446321241,"[0.11458333333333333, 0.1875, 0.1875, 0.09375, 0.11458333333333333, 0.11458333333333333, 0.1875]",,2,1.25,,,,
selfplay,0,12,17,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, 1, 1, 0, 1, 0, 0, -1, -1, -1, 0, 1, 0, -1, 1, -1, 1, 0, 1, -1]",-1,4,0.18608321024665572,"[0.12745098039215685, 0.12745098039215685, 0.12745098039215685, 0.0, 0.21568627450980393, 0.1568627450980392, 0.24509803921568626]",,2,1.25,,,,
selfplay,0,15,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, 0, -1, -1, 0, 0, 0, -1, -1, 1, -1, 1, -1, 1, 1, -1, 1, 1]",1,4,0.23633299433841412,"[0.1134020618556701, 0.1134020618556701, 0.1134020618556701, 0.2268041237113402, 0.18556701030927836, 0.13402061855670103, 0.1134020618556701]",,2,1.25,,,,
selfplay,0,14,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, -1, -1, 0, 1, -1, 0, 0, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, 1]",1,3,0.22662685494473186,"[0.11458333333333333, 0.1875, 0.11458333333333333, 0.11458333333333333, 0.1875, 0.11458333333333333, 0.16666666666666666]",,2,1.25,,,,
selfplay,0,13,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0, 0, 1, 0, 0, 0, -1, 0, 1, 1, -1, 0, -1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1]",1,3,0.2490446145343503,"[0.09375, 0.11458333333333333, 0.11458333333333333, 0.15625, 0.21875, 0.1875, 0.11458333333333333]",,2,1.25,,,,
selfplay,0,12,18,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, 1, 1, 0, 1, 0, 0, -1, -1, -1, 0, 1, 0, -1, 1, -1, 1, -1, 1, -1]",1,6,0.2142873607309315,"[0.10476190476190476, 0.20952380952380953, 0.10476190476190476, 0.0, 0.10476190476190476, 0.12380952380952381, 0.3523809523809524]",,2,1.25,,,,
selfplay,0,15,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, 1, -1, -1, 0, 0, 0, -1, -1, 1, -1, 1, -1, 1, 1, -1, 1, 1]",-1,5,0.23834468178429533,"[0.1134020618556701, 0.27835051546391754, 0.13402061855670103, 0.13402061855670103, 0.09278350515463918, 0.1134020618556701, 0.13402061855670103]",,2,1.25,,,,
selfplay,0,14,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, -1, -1, 0, 1, -1, 0, 0, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, 1]",-1,3,0.2167109275331277,"[0.21649484536082475, 0.1134020618556701, 0.1134020618556701, 0.1134020618556701, 0.09278350515463918, 0.18556701030927836, 0.16494845360824742]",,2,1.25,,,,
selfplay,0,13,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0, 0, 1, 0, 0, 1, -1, 0, 1, 1, -1, 0, -1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1]",-1,1,0.24634388962033604,"[0.11458333333333333, 0.11458333333333333, 0.13541666666666666, 0.25, 0.11458333333333333, 0.11458333333333333, 0.15625]",,2,1.25,,,,
selfplay,0,12,19,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, 1, 1, 0, 1, 0, 0, -1, -1, -1, 0, 1, 1, -1, 1, -1, 1, -1, 1, -1]",-1,1,0.21427682026888603,"[0.1262135922330097, 0.30097087378640774, 0.10679611650485436, 0.0, 0.1262135922330097, 0.1553398058252427, 0.18446601941747573]",,2,1.25,,,,
selfplay,0,15,20,"[0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, 1, -1, -1, 0, 0, 0, -1, -1, 1, -1, 1, -1, 1, 1, -1, 1, 1]",1,1,0.2196705078005466,"[0.1262135922330097, 0.1262135922330097, 0.1262135922330097, 0.33980582524271846, 0.1262135922330097, 0.0, 0.1553398058252427]",,2,1.25,,,,
selfplay,0,14,20,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, -1, -1, 0, 1, -1, 0, 0, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, 1]",1,0,0.16598264881309488,"[0.1553398058252427, 0.18446601941747573, 0.1553398058252427, 0.0, 0.1553398058252427, 0.18446601941747573, 0.1650485436893204]",,2,1.25,,,,
selfplay,0,13,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0, 0, 1, -1, 0, 1, -1, 0, 1, 1, -1, 0, -1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1]",1,6,0.2410772635044774,"[0.15625, 0.1875, 0.11458333333333333, 0.11458333333333333, 0.09375, 0.21875, 0.11458333333333333]",,2,1.25,,,,
selfplay,0,12,20,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, 0, 1, 0, 0, 0, 0, -1, 1, 1, 0, 1, 0, 0, -1, -1, -1, 0, 1, 1, -1, 1, -1, 1, -1, 1, -1]",1,0,0.20130440740157532,"[0.21359223300970873, 0.1262135922330097, 0.1553398058252427, 0.0, 0.27184466019417475, 0.1262135922330097, 0.10679611650485436]",,2,1.25,,,,
selfplay,0,15,21,"[0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, 1, -1, -1, 0, 1, 0, -1, -1, 1, -1, 1, -1, 1, 1, -1, 1, 1]",-1,3,0.23040684681588952,"[0.18446601941747573, 0.1262135922330097, 0.1262135922330097, 0.13592233009708737, 0.1553398058252427, 0.0, 0.27184466019417475]",,2,1.25,,,,
selfplay,0,14,21,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 1, 0, 0, -1, 1, 0, 0, -1, -1, 0, 1, -1, 0, 0, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, 1]",-1,0,0.21000846872167722,"[0.1262135922330097, 0.27184466019417475, 0.1262135922330097, 0.0, 0.1262135922330097, 0.18446601941747573, 0.1650485436893204]",,2,1.25,,,,
selfplay,0,13,21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0, 1, 1, -1, 0, 1, -1, 0, 1, 1, -1, 0, -1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1]",-1,6,0.2616143938366084,"[0.11458333333333333, 0.13541666666666666, 0.11458333333333333, 0.11458333333333333, 0.13541666666666666, 0.13541666666666666, 0.25]",,2,1.25,,,,
selfplay,0,12,21,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, 0, 1, 0, 0, 0, 0, -1, 1, 1, 0, 1, 0, 1, -1, -1, -1, 0, 1, 1, -1, 1, -1, 1, -1, 1, -1]",-1,2,0.2219597364612337,"[0.1262135922330097, 0.1262135922330097, 0.3592233009708738, 0.0, 0.1262135922330097, 0.10679611650485436, 0.1553398058252427]",,2,1.25,,,,
selfplay,0,15,22,"[0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, 1, -1, -1, 0, 1, 0, -1, -1, 1, -1, 1, -1, 1, 1, -1, 1, 1]",1,2,0.16568959057200314,"[0.2782608695652174, 0.2, 0.17391304347826086, 0.0, 0.14782608695652175, 0.0, 0.2]",,2,1.25,,,,
selfplay,0,14,22,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, -1, 0, 0, 1, 0, 0, -1, 1, 0, 0, -1, -1, 0, 1, -1, 0, 0, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, 1]",1,1,0.18216749194424917,"[0.1553398058252427, 0.1553398058252427, 0.24271844660194175, 0.0, 0.1553398058252427, 0.1553398058252427, 0.13592233009708737]",,2,1.25,,,,
selfplay,0,13,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, -1, 0, 1, 1, -1, 0, 1, -1, 0, 1, 1, -1, 0, -1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1]",1,3,0.24885512813902788,"[0.11458333333333333, 0.15625, 0.11458333333333333, 0.11458333333333333, 0.11458333333333333, 0.1875, 0.19791666666666666]",,2,1.25,,,,
selfplay,0,12,22,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, -1, 1, 0, 0, 0, 0, -1, 1, 1, 0, 1, 0, 1, -1, -1, -1, 0, 1, 1, -1, 1, -1, 1, -1, 1, -1]",1,5,0.2176032413464583,"[0.10679611650485436, 0.1553398058252427, 0.1262135922330097, 0.0, 0.1262135922330097, 0.3592233009708738, 0.1262135922330097]",,2,1.25,,,,
selfplay,0,15,23,"[0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, 1, -1, -1, 0, 1, 1, -1, -1, 1, -1, 1, -1, 1, 1, -1, 1, 1]",-1,1,0.21068337829301012,"[0.14782608695652175, 0.33043478260869563, 0.14782608695652175, 0.0, 0.22608695652173913, 0.0, 0.14782608695652175]",,2,1.25,,,,
selfplay,0,14,23,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, -1, 0, 0, 1, 0, 0, -1, 1, 0, 0, -1, -1, 0, 1, -1, 1, 0, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, 1]",-1,4,0.20226877529244278,"[0.10576923076923077, 0.15384615384615385, 0.2403846153846154, 0.0, 0.15384615384615385, 0.21153846153846154, 0.1346153846153846]",,2,1.25,,,,
selfplay,0,13,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0, 1, -1, 0, 1, 1, -1, 0, 1, -1, 0, 1, 1, -1, 0, -1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1]",-1,0,0.26229550977923954,"[0.1368421052631579, 0.1368421052631579, 0.1368421052631579, 0.11578947368421053, 0.15789473684210525, 0.11578947368421053, 0.2]",,2,1.25,,,,
selfplay,0,12,23,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, -1, 1, 0, 1, 0, 0, -1, 1, 1, 0, 1, 0, 1, -1, -1, -1, 0, 1, 1, -1, 1, -1, 1, -1, 1, -1]",-1,5,0.22476915629447786,"[0.10679611650485436, 0.1262135922330097, 0.1553398058252427, 0.0, 0.1553398058252427, 0.18446601941747573, 0.27184466019417475]",,2,1.25,,,,
selfplay,0,15,24,"[0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, -1, 0, 1, 1, -1, -1, 0, 1, 1, -1, -1, 1, -1, 1, -1, 1, 1, -1, 1, 1]",1,0,0.2076097123950088,"[0.14782608695652175, 0.2, 0.3565217391304348, 0.0, 0.14782608695652175, 0.0, 0.14782608695652175]",,2,1.25,,,,
selfplay,0,14,24,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, -1, 0, 0, 1, -1, 0, -1, 1, 0, 0, -1, -1, 0, 1, -1, 1, 0, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, 1]",1,6,0.21093181564709726,"[0.2692307692307692, 0.18269230769230768, 0.125, 0.0, 0.10576923076923077, 0.15384615384615385, 0.16346153846153846]",,2,1.25,,,,
selfplay,0,13,24,"[0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 1, 0, 0, 1, -1, 0, 1, 1, -1, 0, 1, -1, 0, 1, 1, -1, 0, -1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1]",1,6,0.24870515106671315,"[0.11578947368421053, 0.11578947368421053, 0.11578947368421053, 0.22105263157894736, 0.15789473684210525, 0.15789473684210525, 0.11578947368421053]",,2,1.25,,,,
selfplay,0,12,24,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, 0, -1, -1, 1, 0, 1, 0, 0, -1, 1, 1, 0, 1, 0, 1, -1, -1, -1, 0, 1, 1, -1, 1, -1, 1, -1, 1, -1]",1,2,0.19180928403721456,"[0.10576923076923077, 0.125, 0.125, 0.0, 0.18269230769230768, 0.27884615384615385, 0.18269230769230768]",,2,1.25,,,,
selfplay,0,15,25,"[0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, -1, 0, 1, 1, -1, -1, 1, 1, 1, -1, -1, 1, -1, 1, -1, 1, 1, -1, 1, 1]",-1,4,0.2033937734057215,"[0.17391304347826086, 0.14782608695652175, 0.2, 0.0, 0.2, 0.0, 0.2782608695652174]",,2,1.25,,,,
selfplay,0,14,25,"[0, 0, 0, -1, 0, 0, 1, 0, 0, 0, 1, 0, 0, -1, -1, 0, 0, 1, -1, 0, -1, 1, 0, 0, -1, -1, 0, 1, -1, 1, 0, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, 1]",-1,1,0.19971831035966828,"[0.2, 0.14782608695652175, 0.30434782608695654, 0.0, 0.2, 0.14782608695652175, 0.0]",,2,1.25,,,,
selfplay,0,13,25,"[0, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, -1, 1, 0, 0, 1, -1, 0, 1, 1, -1, 0, 1, -1, 0, 1, 1, -1, 0, -1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1]",-1,5,0.20995514743948812,"[0.13592233009708737, 0.30097087378640774, 0.1262135922330097, 0.1262135922330097, 0.1553398058252427, 0.1553398058252427, 0.0]",,2,1.25,,,,
selfplay,0,12,25,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 1, 0, -1, 0, 0, -1, -1, 1, 0, 1, 0, 0, -1, 1, 1, 0, 1, 0, 1, -1, -1, -1, 0, 1, 1, -1, 1, -1, 1, -1, 1, -1]",-1,5,0.2192812373067537,"[0.10476190476190476, 0.23809523809523808, 0.10476190476190476, 0.0, 0.12380952380952381, 0.21904761904761905, 0.20952380952380953]",,2,1.25,,,,
selfplay,0,15,26,"[0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, -1, -1, 0, 0, -1, 0, 1, 1, -1, -1, 1, 1, 1, -1, -1, 1, -1, 1, -1, 1, 1, -1, 1, 1]",1,2,0.21906925561237722,"[0.25217391304347825, 0.17391304347826086, 0.22608695652173913, 0.0, 0.2, 0.0, 0.14782608695652175]",,2,1.25,,,,
selfplay,0,14,26,"[0, 0, 0, -1, 0, 0, 1, 0, 0, 0, 1, 0, 0, -1, -1, 0, 0, 1, -1, 0, -1, 1, -1, 0, -1, -1, 0, 1, -1, 1, 0, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, 1]",1,4,0.1451623639074005,"[0.17391304347826086, 0.2, 0.22608695652173913, 0.0, 0.2, 0.2, 0.0]",,2,1.25,,,,
selfplay,0,13,26,"[0, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, -1, 1, 0, 0, 1, -1, 0, 1, 1, -1, 0, 1, -1, -1, 1, 1, -1, 0, -1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1]",1,2,0.1963481845500883,"[0.1650485436893204, 0.1553398058252427, 0.1553398058252427, 0.18446601941747573, 0.18446601941747573, 0.1553398058252427, 0.0]",,2,1.25,,,,
selfplay,0,12,26,"[0, 0, 0, -1, 0, -1, 0, 0, 0, 1, 1, 0, -1, 0, 0, -1, -1, 1, 0, 1, 0, 0, -1, 1, 1, 0, 1, 0, 1, -1, -1, -1, 0, 1, 1, -1, 1, -1, 1, -1, 1, -1]",1,2,0.19068895575345238,"[0.14655172413793102, 0.3275862068965517, 0.1810344827586207, 0.0, 0.14655172413793102, 0.0, 0.19827586206896552]",,2,1.25,,,,
selfplay,0,15,27,"[0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, -1, -1, 0, 0, -1, 1, 1, 1, -1, -1, 1, 1, 1, -1, -1, 1, -1, 1, -1, 1, 1, -1, 1, 1]",-1,0,0.2094070704903155,"[0.30434782608695654, 0.12173913043478261, 0.2782608695652174, 0.0, 0.14782608695652175, 0.0, 0.14782608695652175]",,2,1.25,,,,
selfplay,0,14,27,"[0, 0, 0, -1, 0, 0, 1, 0, 0, 0, 1, 1, 0, -1, -1, 0, 0, 1, -1, 0, -1, 1, -1, 0, -1, -1, 0, 1, -1, 1, 0, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, 1]",-1,2,0.19448903641773319,"[0.14655172413793102, 0.19827586206896552, 0.1724137931034483, 0.0, 0.25862068965517243, 0.22413793103448276, 0.0]",,2,1.25,,,,
selfplay,0,13,27,"[0, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, -1, 1, 0, 0, 1, -1, 0, 1, 1, -1, 0, 1, -1, -1, 1, 1, -1, 1, -1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1]",-1,0,0.2170934376526977,"[0.13592233009708737, 0.24271844660194175, 0.1262135922330097, 0.1553398058252427, 0.21359223300970873, 0.1262135922330097, 0.0]",,2,1.25,,,,
selfplay,0,12,27,"[0, 0, 1, -1, 0, -1, 0, 0, 0, 1, 1, 0, -1, 0, 0, -1, -1, 1, 0, 1, 0, 0, -1, 1, 1, 0, 1, 0, 1, -1, -1, -1, 0, 1, 1, -1, 1, -1, 1, -1, 1, -1]",-1,4,0.20413247899399128,"[0.16535433070866143, 0.1889763779527559, 0.0, 0.0, 0.48031496062992124, 0.0, 0.16535433070866143]",,2,1.25,,,,
selfplay,0,15,28,"[0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, -1, -1, 0, -1, -1, 1, 1, 1, -1, -1, 1, 1, 1, -1, -1, 1, -1, 1, -1, 1, 1, -1, 1, 1]",1,6,0.21531940473509997,"[0.17391304347826086, 0.17391304347826086, 0.2782608695652174, 0.0, 0.14782608695652175, 0.0, 0.22608695652173913]",,2,1.25,,,,
selfplay,0,14,28,"[0, 0, 0, -1, 0, 0, 1, 0, 0, 0, 1, 1, 0, -1, -1, 0, 0, 1, -1, 0, -1, 1, -1, 0, -1, -1, 0, 1, -1, 1, -1, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, 1]",1,4,0.20990694181091657,"[0.14655172413793102, 0.3275862068965517, 0.22413793103448276, 0.0, 0.12931034482758622, 0.1724137931034483, 0.0]",,2,1.25,,,,
selfplay,0,13,28,"[-1, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, -1, 1, 0, 0, 1, -1, 0, 1, 1, -1, 0, 1, -1, -1, 1, 1, -1, 1, -1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1]",1,2,0.23456993250889638,"[0.0, 0.14782608695652175, 0.3826086956521739, 0.14782608695652175, 0.14782608695652175, 0.17391304347826086, 0.0]",,2,1.25,,,,
selfplay,0,12,28,"[0, 0, 1, -1, 0, -1, 0, 0, 0, 1, 1, 0, -1, 0, 0, -1, -1, 1, 0, 1, 0, 0, -1, 1, 1, 0, 1, 0, 1, -1, -1, -1, -1, 1, 1, -1, 1, -1, 1, -1, 1, -1]",1,4,0.18582321146081193,"[0.2125984251968504, 0.4094488188976378, 0.0, 0.0, 0.1889763779527559, 0.0, 0.1889763779527559]",,2,1.25,,,,
selfplay,0,15,29,"[0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, -1, -1, 1, -1, -1, 1, 1, 1, -1, -1, 1, 1, 1, -1, -1, 1, -1, 1, -1, 1, 1, -1, 1, 1]",-1,2,0.20189956412450555,"[0.14782608695652175, 0.14782608695652175, 0.14782608695652175, 0.0, 0.22608695652173913, 0.0, 0.33043478260869563]",,2,1.25,,,,
selfplay,0,14,29,"[0, 0, 0, -1, 1, 0, 1, 0, 0, 0, 1, 1, 0, -1, -1, 0, 0, 1, -1, 0, -1, 1, -1, 0, -1, -1, 0, 1, -1, 1, -1, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, 1]",-1,5,0.1503928254820589,"[0.19047619047619047, 0.21428571428571427, 0.21428571428571427, 0.0, 0.0, 0.38095238095238093, 0.0]",,2,1.25,,,,
selfplay,0,13,29,"[-1, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, -1, 1, 0, 0, 1, -1, 0, 1, 1, -1, 1, 1, -1, -1, 1, 1, -1, 1, -1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1]",-1,5,0.2101509180687212,"[0.0, 0.2, 0.33043478260869563, 0.17391304347826086, 0.14782608695652175, 0.14782608695652175, 0.0]",,2,1.25,,,,
selfplay,0,12,29,"[0, 0, 1, -1, 0, -1, 0, 0, 0, 1, 1, 0, -1, 0, 0, -1, -1, 1, 0, 1, 0, 0, -1, 1, 1, 1, 1, 0, 1, -1, -1, -1, -1, 1, 1, -1, 1, -1, 1, -1, 1, -1]",-1,0,0.18328598992436784,"[0.2857142857142857, 0.3333333333333333, 0.0, 0.0, 0.19047619047619047, 0.0, 0.19047619047619047]",,2,1.25,,,,
selfplay,0,15,30,"[0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, -1, 1, -1, -1, 1, -1, -1, 1, 1, 1, -1, -1, 1, 1, 1, -1, -1, 1, -1, 1, -1, 1, 1, -1, 1, 1]",1,4,0.16699025451783645,"[0.22608695652173913, 0.2, 0.22608695652173913, 0.0, 0.17391304347826086, 0.0, 0.17391304347826086]",,2,1.25,,,,
selfplay,0,14,30,"[0, 0, 0, -1, 1, 0, 1, 0, 0, 0, 1, 1, 0, -1, -1, 0, 0, 1, -1, 0, -1, 1, -1, 0, -1, -1, -1, 1, -1, 1, -1, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, 1]",1,5,0.15800635589395065,"[0.23809523809523808, 0.30952380952380953, 0.21428571428571427, 0.0, 0.0, 0.23809523809523808, 0.0]",,2,1.25,,,,
selfplay,0,13,30,"[-1, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, -1, 1, 0, 0, 1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 1, -1, 1, -1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1]",1,4,0.22637466831092834,"[0.0, 0.22608695652173913, 0.14782608695652175, 0.14782608695652175, 0.22608695652173913, 0.25217391304347825, 0.0]",,2,1.25,,,,
selfplay,0,12,30,"[0, 0, 1, -1, 0, -1, 0, 0, 0, 1, 1, 0, -1, 0, 0, -1, -1, 1, 0, 1, 0, -1, -1, 1, 1, 1, 1, 0, 1, -1, -1, -1, -1, 1, 1, -1, 1, -1, 1, -1, 1, -1]",1,6,0.16623325884067616,"[0.23809523809523808, 0.30952380952380953, 0.0, 0.0, 0.23809523809523808, 0.0, 0.21428571428571427]",,2,1.25,,,,
selfplay,0,15,31,"[0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 1, 1, -1, 0, 0, 0, -1, 1, -1, -1, 1, -1, -1, 1, 1, 1, -1, -1, 1, 1, 1, -1, -1, 1, -1, 1, -1, 1, 1, -1, 1, 1]",-1,2,0.20831761792606984,"[0.14655172413793102, 0.14655172413793102, 0.1724137931034483, 0.0, 0.15517241379310345, 0.0, 0.3793103448275862]",,2,1.25,,,,
selfplay,0,14,31,"[0, 0, 0, -1, 1, 0, 1, 0, 0, 0, 1, 1, 0, -1, -1, 0, 0, 1, -1, 1, -1, 1, -1, 0, -1, -1, -1, 1, -1, 1, -1, 1, -1, 1, -1, -1, 1, 1, 1, 1, -1, 1]",-1,2,0.19720376737717127,"[0.1889763779527559, 0.16535433070866143, 0.23622047244094488, 0.0, 0.0, 0.4094488188976378, 0.0]",,2,1.25,,,,
selfplay,0,13,31,"[-1, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, 1, 0, -1, 1, 0, 0, 1, -1, -1, 1, 1, -1, 1, 1, -1, -1, 1, 1, -1, 1, -1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1]",-1,3,0.18939146489424616,"[0.0, 0.1724137931034483, 0.22413793103448276, 0.27586206896551724, 0.15517241379310345, 0.1724137931034483, 0.0]",,2,1.25,,,,
selfplay,0,12,31,"[0, 0, 1, -1, 0, -1, 0, 0, 0, 1, 1, 0, -1, 0, 0, -1, -1, 1, 0, 1, 0, -1, -1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, 1, 1, -1, 1, -1, 1, -1, 1, -1]",-1,1,0.15674342703097016,"[0.2857142857142857, 0.23809523809523808, 0.0, 0.0, 0.23809523809523808, 0.0, 0.23809523809523808]",,2,1.25,,,,
